Branch;Employee name;End node ID;End node level;Hide previous levels;Is excessive span;Is manager?;Manager name;Org Name;Path;Start node ID;Start node level;Team;Curve;Curve (demo);Headcount;Number of reports;P1;P1 (Alt);P1 (param);P2;P2 (Alt);P2 (param);Sigmoid Function;Sigmoid Function (demo);T;T2;Top line direct reports
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;13,8094705;9,956031654;1;;10;14;14;8,5;7,5;7,5;0,029312231;0,029312231;-3,5;20,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;13,75737523;9,944009669;1;;10;14;14;8,5;7,5;7,5;0,037326887;0,037326887;-3,25;20,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;13,69173182;9,92886119;1;;10;14;14;8,5;7,5;7,5;0,047425873;0,047425873;-3;21;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;13,60943677;9,909870025;1;;10;14;14;8,5;7,5;7,5;0,06008665;0,06008665;-2,75;21,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;13,50692183;9,88621273;1;;10;14;14;8,5;7,5;7,5;0,07585818;0,07585818;-2,5;21,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;13,38022848;9,856975803;1;;10;14;14;8,5;7,5;7,5;0,095349465;0,095349465;-2,25;21,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;13,22518101;9,821195617;1;;10;14;14;8,5;7,5;7,5;0,119202922;0,119202922;-2;22;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;13,03769321;9,777929203;1;;10;14;14;8,5;7,5;7,5;0,148047198;0,148047198;-1,75;22,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;12,8142341;9,726361714;1;;10;14;14;8,5;7,5;7,5;0,182425524;0,182425524;-1,5;22,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;12,5524491;9,665949792;1;;10;14;14;8,5;7,5;7,5;0,222700139;0,222700139;-1,25;22,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;12,25188076;9,596587868;1;;10;14;14;8,5;7,5;7,5;0,268941421;0,268941421;-1;23;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;11,91466155;9,518768049;1;;10;14;14;8,5;7,5;7,5;0,320821301;0,320821301;-0,75;23,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;11,54598565;9,433688997;1;;10;14;14;8,5;7,5;7,5;0,377540669;0,377540669;-0,5;23,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;11,15414726;9,343264751;1;;10;14;14;8,5;7,5;7,5;0,437823499;0,437823499;-0,25;23,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;10,75;9,25;1;;10;14;14;8,5;7,5;7,5;0,5;0,5;0;24;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;10,34585274;9,156735249;1;;10;14;14;8,5;7,5;7,5;0,562176501;0,562176501;0,25;24,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;9,954014347;9,066311003;1;;10;14;14;8,5;7,5;7,5;0,622459331;0,622459331;0,5;24,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;9,585338455;8,981231951;1;;10;14;14;8,5;7,5;7,5;0,679178699;0,679178699;0,75;24,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;9,248119239;8,903412132;1;;10;14;14;8,5;7,5;7,5;0,731058579;0,731058579;1;25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;8,947550902;8,834050208;1;;10;14;14;8,5;7,5;7,5;0,777299861;0,777299861;1,25;25,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;8,685765905;8,773638286;1;;10;14;14;8,5;7,5;7,5;0,817574476;0,817574476;1,5;25,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;8,462306787;8,722070797;1;;10;14;14;8,5;7,5;7,5;0,851952802;0,851952802;1,75;25,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;8,274818993;8,678804383;1;;10;14;14;8,5;7,5;7,5;0,880797078;0,880797078;2;26;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;8,119771522;8,643024197;1;;10;14;14;8,5;7,5;7,5;0,904650535;0,904650535;2,25;26,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,99307817;8,61378727;1;;10;14;14;8,5;7,5;7,5;0,92414182;0,92414182;2,5;26,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,890563226;8,590129975;1;;10;14;14;8,5;7,5;7,5;0,93991335;0,93991335;2,75;26,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,808268176;8,57113881;1;;10;14;14;8,5;7,5;7,5;0,952574127;0,952574127;3;27;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,742624768;8,555990331;1;;10;14;14;8,5;7,5;7,5;0,962673113;0,962673113;3,25;27,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,6905295;8,543968346;1;;10;14;14;8,5;7,5;7,5;0,970687769;0,970687769;3,5;27,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,649352904;8,534466055;1;;10;14;14;8,5;7,5;7,5;0,97702263;0,97702263;3,75;27,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,616910365;8,526979315;1;;10;14;14;8,5;7,5;7,5;0,98201379;0,98201379;4;28;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,591413576;8,521095441;1;;10;14;14;8,5;7,5;7,5;0,985936373;0,985936373;4,25;28,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,571415127;8,516480414;1;;10;14;14;8,5;7,5;7,5;0,989013057;0,989013057;4,5;28,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,555753655;8,512866228;1;;10;14;14;8,5;7,5;7,5;0,991422515;0,991422515;4,75;28,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,543503531;8,510039276;1;;10;14;14;8,5;7,5;7,5;0,993307149;0,993307149;5;29;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,533930817;8,507830189;1;;10;14;14;8,5;7,5;7,5;0,994779874;0,994779874;5,25;29,25;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,526455895;8,506105207;1;;10;14;14;8,5;7,5;7,5;0,995929862;0,995929862;5,5;29,5;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,520622438;8,504759024;1;;10;14;14;8,5;7,5;7,5;0,996827317;0,996827317;5,75;29,75;5
Level 3 (21) - Level 4 (19);Arden Dunlea;19;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-19--;21;3;Team C;7,516072051;8,503708935;1;;10;14;14;8,5;7,5;7,5;0,997527377;0,997527377;6;30;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,997527377;1;;8;0;0;7;0;0;0,002472623;0,002472623;-6;30;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,996827317;1;;8;0;0;7;0;0;0,003172683;0,003172683;-5,75;30,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,995929862;1;;8;0;0;7;0;0;0,004070138;0,004070138;-5,5;30,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,994779874;1;;8;0;0;7;0;0;0,005220126;0,005220126;-5,25;30,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,993307149;1;;8;0;0;7;0;0;0,006692851;0,006692851;-5;31;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,991422515;1;;8;0;0;7;0;0;0,008577485;0,008577485;-4,75;31,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,989013057;1;;8;0;0;7;0;0;0,010986943;0,010986943;-4,5;31,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,985936373;1;;8;0;0;7;0;0;0,014063627;0,014063627;-4,25;31,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,98201379;1;;8;0;0;7;0;0;0,01798621;0,01798621;-4;32;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,97702263;1;;8;0;0;7;0;0;0,02297737;0,02297737;-3,75;32,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,970687769;1;;8;0;0;7;0;0;0,029312231;0,029312231;-3,5;32,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,962673113;1;;8;0;0;7;0;0;0,037326887;0,037326887;-3,25;32,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,952574127;1;;8;0;0;7;0;0;0,047425873;0,047425873;-3;33;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,93991335;1;;8;0;0;7;0;0;0,06008665;0,06008665;-2,75;33,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,92414182;1;;8;0;0;7;0;0;0,07585818;0,07585818;-2,5;33,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,904650535;1;;8;0;0;7;0;0;0,095349465;0,095349465;-2,25;33,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,880797078;1;;8;0;0;7;0;0;0,119202922;0,119202922;-2;34;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,851952802;1;;8;0;0;7;0;0;0,148047198;0,148047198;-1,75;34,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,817574476;1;;8;0;0;7;0;0;0,182425524;0,182425524;-1,5;34,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,777299861;1;;8;0;0;7;0;0;0,222700139;0,222700139;-1,25;34,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,731058579;1;;8;0;0;7;0;0;0,268941421;0,268941421;-1;35;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,679178699;1;;8;0;0;7;0;0;0,320821301;0,320821301;-0,75;35,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,622459331;1;;8;0;0;7;0;0;0,377540669;0,377540669;-0,5;35,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,562176501;1;;8;0;0;7;0;0;0,437823499;0,437823499;-0,25;35,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,5;1;;8;0;0;7;0;0;0,5;0,5;0;36;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,437823499;1;;8;0;0;7;0;0;0,562176501;0,562176501;0,25;36,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,377540669;1;;8;0;0;7;0;0;0,622459331;0,622459331;0,5;36,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,320821301;1;;8;0;0;7;0;0;0,679178699;0,679178699;0,75;36,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,268941421;1;;8;0;0;7;0;0;0,731058579;0,731058579;1;37;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,222700139;1;;8;0;0;7;0;0;0,777299861;0,777299861;1,25;37,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,182425524;1;;8;0;0;7;0;0;0,817574476;0,817574476;1,5;37,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,148047198;1;;8;0;0;7;0;0;0,851952802;0,851952802;1,75;37,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,119202922;1;;8;0;0;7;0;0;0,880797078;0,880797078;2;38;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,095349465;1;;8;0;0;7;0;0;0,904650535;0,904650535;2,25;38,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,07585818;1;;8;0;0;7;0;0;0,92414182;0,92414182;2,5;38,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,06008665;1;;8;0;0;7;0;0;0,93991335;0,93991335;2,75;38,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,047425873;1;;8;0;0;7;0;0;0,952574127;0,952574127;3;39;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,037326887;1;;8;0;0;7;0;0;0,962673113;0,962673113;3,25;39,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,029312231;1;;8;0;0;7;0;0;0,970687769;0,970687769;3,5;39,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,02297737;1;;8;0;0;7;0;0;0,97702263;0,97702263;3,75;39,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,01798621;1;;8;0;0;7;0;0;0,98201379;0,98201379;4;40;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,014063627;1;;8;0;0;7;0;0;0,985936373;0,985936373;4,25;40,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,010986943;1;;8;0;0;7;0;0;0,989013057;0,989013057;4,5;40,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,008577485;1;;8;0;0;7;0;0;0,991422515;0,991422515;4,75;40,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,006692851;1;;8;0;0;7;0;0;0,993307149;0,993307149;5;41;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,005220126;1;;8;0;0;7;0;0;0,994779874;0,994779874;5,25;41,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,004070138;1;;8;0;0;7;0;0;0,995929862;0,995929862;5,5;41,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,003172683;1;;8;0;0;7;0;0;0,996827317;0,996827317;5,75;41,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;SHOW;;FALSE;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;0;7,002472623;1;;8;0;0;7;0;0;0,997527377;0,997527377;6;42;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,992582131;8,997527377;1;3;9;3;3;8;0;0;0,002472623;0,002472623;-6;18;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,990481951;8,996827317;1;3;9;3;3;8;0;0;0,003172683;0,003172683;-5,75;18,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,987789587;8,995929862;1;3;9;3;3;8;0;0;0,004070138;0,004070138;-5,5;18,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,984339623;8,994779874;1;3;9;3;3;8;0;0;0,005220126;0,005220126;-5,25;18,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,979921447;8,993307149;1;3;9;3;3;8;0;0;0,006692851;0,006692851;-5;19;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,974267544;8,991422515;1;3;9;3;3;8;0;0;0,008577485;0,008577485;-4,75;19,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,967039172;8,989013057;1;3;9;3;3;8;0;0;0,010986943;0,010986943;-4,5;19,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,957809119;8,985936373;1;3;9;3;3;8;0;0;0,014063627;0,014063627;-4,25;19,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,94604137;8,98201379;1;3;9;3;3;8;0;0;0,01798621;0,01798621;-4;20;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,93106789;8,97702263;1;3;9;3;3;8;0;0;0,02297737;0,02297737;-3,75;20,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,912063308;8,970687769;1;3;9;3;3;8;0;0;0,029312231;0,029312231;-3,5;20,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,888019338;8,962673113;1;3;9;3;3;8;0;0;0,037326887;0,037326887;-3,25;20,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,85772238;8,952574127;1;3;9;3;3;8;0;0;0,047425873;0,047425873;-3;21;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,819740049;8,93991335;1;3;9;3;3;8;0;0;0,06008665;0,06008665;-2,75;21,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,77242546;8,92414182;1;3;9;3;3;8;0;0;0,07585818;0,07585818;-2,5;21,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,713951605;8,904650535;1;3;9;3;3;8;0;0;0,095349465;0,095349465;-2,25;21,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,642391234;8,880797078;1;3;9;3;3;8;0;0;0,119202922;0,119202922;-2;22;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,555858406;8,851952802;1;3;9;3;3;8;0;0;0,148047198;0,148047198;-1,75;22,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,452723429;8,817574476;1;3;9;3;3;8;0;0;0,182425524;0,182425524;-1,5;22,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,331899584;8,777299861;1;3;9;3;3;8;0;0;0,222700139;0,222700139;-1,25;22,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,193175736;8,731058579;1;3;9;3;3;8;0;0;0,268941421;0,268941421;-1;23;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;2,037536098;8,679178699;1;3;9;3;3;8;0;0;0,320821301;0,320821301;-0,75;23,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;1,867377994;8,622459331;1;3;9;3;3;8;0;0;0,377540669;0,377540669;-0,5;23,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;SHOW;Within Target Span;TRUE;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;1,686529503;8,562176501;1;3;9;3;3;8;0;0;0,437823499;0,437823499;-0,25;23,75;5
