Branch;Employee name;End node ID;End node level;Manager name;Org Name;Path;Start node ID;Start node level;Team;Number of reports;P1;P1 (Alt);P2;P2 (Alt);T;T2;Top line direct reports
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;-1,25;34,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;-1;35;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;-0,75;35,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;-0,5;35,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;-0,25;35,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;0;36;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;0,25;36,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;0,5;36,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;0,75;36,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;1;37;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;1,25;37,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;1,5;37,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;1,75;37,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;2;38;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;2,25;38,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;2,5;38,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;2,75;38,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;3;39;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;3,25;39,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;3,5;39,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;3,75;39,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;4;40;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;4,25;40,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;4,5;40,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;4,75;40,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;5;41;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;5,25;41,25;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;5,5;41,5;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;5,75;41,75;5
Level 4 (2) - Level 5 (1);Arv Dudbridge;1;5;Austen Darracott;Global BI Team;-4-7-2-1-;2;4;Team A;;8;0;7;0;6;42;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-6;18;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-5,75;18,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-5,5;18,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-5,25;18,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-5;19;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-4,75;19,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-4,5;19,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-4,25;19,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-4;20;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-3,75;20,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-3,5;20,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-3,25;20,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-3;21;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-2,75;21,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-2,5;21,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-2,25;21,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-2;22;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-1,75;22,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-1,5;22,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-1,25;22,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-1;23;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-0,75;23,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-0,5;23,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;-0,25;23,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;0;24;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;0,25;24,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;0,5;24,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;0,75;24,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;1;25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;1,25;25,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;1,5;25,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;1,75;25,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;2;26;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;2,25;26,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;2,5;26,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;2,75;26,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;3;27;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;3,25;27,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;3,5;27,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;3,75;27,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;4;28;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;4,25;28,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;4,5;28,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;4,75;28,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;5;29;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;5,25;29,25;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;5,5;29,5;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;5,75;29,75;5
Level 3 (7) - Level 4 (2);Austen Darracott;2;4;Dianne Rustich;Global BI Team;-4-7-2--;7;3;Team A;3;9;3;8;0;6;30;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-6;18;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-5,75;18,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-5,5;18,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-5,25;18,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-5;19;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-4,75;19,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-4,5;19,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-4,25;19,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-4;20;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-3,75;20,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-3,5;20,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-3,25;20,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-3;21;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-2,75;21,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-2,5;21,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-2,25;21,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-2;22;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-1,75;22,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-1,5;22,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-1,25;22,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-1;23;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-0,75;23,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-0,5;23,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;-0,25;23,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;0;24;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;0,25;24,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;0,5;24,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;0,75;24,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;1;25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;1,25;25,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;1,5;25,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;1,75;25,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;2;26;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;2,25;26,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;2,5;26,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;2,75;26,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;3;27;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;3,25;27,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;3,5;27,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;3,75;27,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;4;28;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;4,25;28,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;4,5;28,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;4,75;28,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;5;29;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;5,25;29,25;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;5,5;29,5;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;5,75;29,75;5
Level 3 (51) - Level 4 (41);Bendicty Jenik;41;4;Rock Oglevie;Global BI Team;-54-51-41--;51;3;Team E;;16;30;14,5;28,5;6;30;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-6;30;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-5,75;30,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-5,5;30,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-5,25;30,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-5;31;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-4,75;31,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-4,5;31,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-4,25;31,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-4;32;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-3,75;32,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-3,5;32,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-3,25;32,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-3;33;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-2,75;33,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-2,5;33,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-2,25;33,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-2;34;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-1,75;34,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-1,5;34,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-1,25;34,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-1;35;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-0,75;35,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-0,5;35,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;-0,25;35,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;0;36;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;0,25;36,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;0,5;36,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;0,75;36,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;1;37;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;1,25;37,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;1,5;37,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;1,75;37,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;2;38;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;2,25;38,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;2,5;38,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;2,75;38,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;3;39;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;3,25;39,25;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;3,5;39,5;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;3,75;39,75;5
Level 4 (2) - Level 5 (3);Benito Enders;3;5;Austen Darracott;Global BI Team;-4-7-2-3-;2;4;Team A;;8;0;8;1;4;40;5
